,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Byggtype_profet,Energistandard_profet,Energibronn,Energiomraadeid,SHAPE,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,_nettutveksling_energi,_nettutveksling_effekt,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
1024,1025,32100,30,VIKEN,3003,SARPSBORG,353094,0,121,"Tomannsbolig, vertikaldelt",TB,Tatt i bruk,10101,10101,19820515,19820515,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,168.0,168.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575850.0,620556.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580377.48,278982.51,0.0,1,N,0.0,A,Y,,C,"{'x': 620556, 'y': 6575850, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,True,0.0,0,12900.0,6.0,[0],[2.29792865 2.14578054 2.06546481 ... 2.90825742 2.61751548 2.48338038],[0.69962201 0.54462101 0.48956599 ... 1.201893   1.07145499 0.85038799],0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],[2.99755065 2.69040154 2.55503081 ... 4.11015042 3.68897048 3.33376838]
1025,1026,32101,30,VIKEN,3003,SARPSBORG,353108,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19820515,19820515,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,150.0,150.0,0.0,1,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575888.0,620636.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580408.15,279065.64,0.0,1,N,0.0,A,Y,,C,"{'x': 620636, 'y': 6575888, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,6000.0,1.0,[0],[2.051722   1.91587548 1.84416501 ... 2.59665841 2.3370674  2.21730392],[0.6246625  0.48626876 0.4371125  ... 1.07311875 0.95665625 0.75927499],0,0,0,"[-2.051722   -1.91587548 -1.84416501 ... -2.59665841 -2.3370674
 -2.21730392]",0,[0.6246625  0.48626876 0.4371125  ... 1.07311875 0.95665625 0.75927499]
1026,1027,32103,30,VIKEN,3003,SARPSBORG,353124,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19820215,19820215,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,155.0,155.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575913.0,620646.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580432.16,279077.86,0.0,1,N,0.0,A,Y,,C,"{'x': 620646, 'y': 6575913, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,6200.0,1.0,[0],[2.12011274 1.979738   1.90563718 ... 2.6832137  2.41496964 2.29121405],[0.64548459 0.50247771 0.45168291 ... 1.10888937 0.98854479 0.78458416],0,0,0,"[-2.12011274 -1.979738   -1.90563718 ... -2.6832137  -2.41496964
 -2.29121405]",0,[0.64548459 0.50247771 0.45168291 ... 1.10888937 0.98854479 0.78458416]
1027,1028,32104,30,VIKEN,3003,SARPSBORG,353132,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19820615,19820615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,164.0,164.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575906.0,620552.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580433.64,278983.57,0.0,1,N,0.0,A,Y,,C,"{'x': 620552, 'y': 6575906, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,15000.0,4.0,[0],[2.24321606 2.09469052 2.01628708 ... 2.8390132  2.55519369 2.42425228],[0.68296434 0.53165384 0.47790966 ... 1.1732765  1.04594416 0.83014066],[0.64091887 0.59848301 0.57608202 ... 0.81114663 0.73005534 0.69264351],"[-1.60229718 -1.49620752 -1.44020506 ... -2.02786657 -1.82513835
 -1.73160877]",[0. 0. 0. ... 0. 0. 0.],0,0,[1.96480209 1.72861985 1.63007371 ... 2.79556976 2.50605484 2.21542768]
1028,1029,32105,30,VIKEN,3003,SARPSBORG,353140,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19810715,19810715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,153.0,153.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575937.0,620649.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580455.8,279083.0,0.0,1,N,0.0,A,Y,,C,"{'x': 620649, 'y': 6575937, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,6100.0,1.0,[0],[2.09275645 1.95419299 1.88104831 ... 2.64859158 2.38380874 2.26164999],[0.63715576 0.49599413 0.44585474 ... 1.09458112 0.97578937 0.77446049],0,0,0,"[-2.09275645 -1.95419299 -1.88104831 ... -2.64859158 -2.38380874
 -2.26164999]",0,[0.63715576 0.49599413 0.44585474 ... 1.09458112 0.97578937 0.77446049]
1029,1030,32106,30,VIKEN,3003,SARPSBORG,353183,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19820615,19820615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,147.0,147.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6576030.0,620594.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580553.41,279036.57,0.0,1,N,0.0,A,Y,,C,"{'x': 620594, 'y': 6576030, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,0,19200.0,5.0,[0],[2.01068756 1.87755797 1.80728171 ... 2.54472525 2.29032605 2.17295784],[0.61216925 0.47654338 0.42837025 ... 1.05165638 0.93752312 0.7440895 ],0,0,0,0,0,[2.62285682 2.35410135 2.23565195 ... 3.59638162 3.22784917 2.91704733]
1030,1031,32107,30,VIKEN,3003,SARPSBORG,353213,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19821115,19821115,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,179.0,179.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6576031.0,620558.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580557.65,279000.79,0.0,1,N,0.0,A,Y,,C,"{'x': 620558, 'y': 6576031, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,True,0.0,0,6800.0,4.0,[0],[2.44838826 2.28627807 2.20070358 ... 3.09867904 2.78890042 2.64598267],[0.74543059 0.58028071 0.52162091 ... 1.28058838 1.14160979 0.90606816],[0.6995395  0.65322231 0.62877245 ... 0.88533687 0.79682869 0.75599505],"[-1.74884876 -1.63305577 -1.57193113 ... -2.21334217 -1.99207173
 -1.88998762]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.14450959 1.88672533 1.77916581 ... 3.05126211 2.73526717 2.41805826]
1031,1032,32108,30,VIKEN,3003,SARPSBORG,353221,0,111,Enebolig,TB,Tatt i bruk,10101,19820915,19840415,19840415,X,Bolig,,,19820915,10101,1,Tilkn. off. vannverk,171.0,171.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,6576054.0,620563.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,6580580.11,279007.85,0.0,1,N,0.0,A,Y,,C,"{'x': 620563, 'y': 6576054, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,True,0.0,0,9600.0,4.0,[0],[2.33896309 2.18409805 2.10234811 ... 2.96019059 2.66425683 2.52772646],[0.71211526 0.55434638 0.49830824 ... 1.22335537 1.09058812 0.86557349],[0.66827517 0.62402801 0.60067089 ... 0.84576874 0.76121624 0.72220756],"[-1.67068792 -1.56007003 -1.50167722 ... -2.11442185 -1.90304059
 -1.8055189 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.04866559 1.80240241 1.69965002 ... 2.91489286 2.61302059 2.30998862]
1032,1033,32109,30,VIKEN,3003,SARPSBORG,353264,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19820815,19820815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,213.0,213.0,0.0,1,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6576078.0,620589.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580601.69,279035.91,0.0,1,N,0.0,A,Y,,C,"{'x': 620589, 'y': 6576078, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,True,0.0,True,-14300.0,2.0,[0],[2.91344525 2.72054318 2.61871431 ... 3.68725495 3.3186357  3.14857156],[0.88702076 0.69050163 0.62069974 ... 1.52382862 1.35845187 1.07817049],0,0,0,"[-2.91344525 -2.72054318 -2.61871431 ... -3.68725495 -3.3186357
 -3.14857156]",[-0. -0. -0. ... -0. -0. -0.],[0.88702076 0.69050163 0.62069974 ... 1.52382862 1.35845187 1.07817049]
1033,1034,32110,30,VIKEN,3003,SARPSBORG,353272,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19810515,19810515,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,145.0,145.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575832.0,620599.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580355.68,279023.74,0.0,1,N,0.0,A,Y,,C,"{'x': 620599, 'y': 6575832, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,5800.0,1.0,[0],[1.98333127 1.85201296 1.78269284 ... 2.51010313 2.25916515 2.14339378],[0.60384042 0.4700598  0.42254208 ... 1.03734813 0.9247677  0.73396583],0,0,0,"[-1.98333127 -1.85201296 -1.78269284 ... -2.51010313 -2.25916515
 -2.14339378]",0,[0.60384042 0.4700598  0.42254208 ... 1.03734813 0.9247677  0.73396583]
1034,1035,32112,30,VIKEN,3003,SARPSBORG,353329,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19821115,19821115,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,190.0,190.0,0.0,1,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575869.0,620611.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580391.47,279039.02,0.0,1,N,0.0,A,Y,,C,"{'x': 620611, 'y': 6575869, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,7600.0,2.0,[0],[2.59884787 2.42677561 2.33594235 ... 3.28910066 2.96028537 2.80858496],[0.79123917 0.61594042 0.55367583 ... 1.35928375 1.21176458 0.96174833],0,0,0,"[-2.59884787 -2.42677561 -2.33594235 ... -3.28910066 -2.96028537
 -2.80858496]",0,[0.79123917 0.61594042 0.55367583 ... 1.35928375 1.21176458 0.96174833]
1035,1036,32114,30,VIKEN,3003,SARPSBORG,353345,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,10101,10101,19361015,19361015,Q,Helse- og sosialtjenester,,,10101,10101,1,Tilkn. off. vannverk,779.0,271.0,508.0,4,2,L,22,EUREF89 UTM Sone 32,,,6573413.0,620016.4,,U,23,EUREF89 UTM Sone 33,,,6577997.89,278225.59,0.0,1,N,0.0,A,Y,,A,"{'x': 620016.4000000004, 'y': 6573413, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,31200.0,6.0,[0],"[10.65527628  9.94977999  9.57736362 ... 13.4853127  12.13717
 11.51519833]",[3.24408061 2.52535573 2.27007089 ... 5.57306338 4.96823477 3.94316814],0,0,0,"[-10.65527628  -9.94977999  -9.57736362 ... -13.4853127  -12.13717
 -11.51519833]",0,[3.24408061 2.52535573 2.27007089 ... 5.57306338 4.96823477 3.94316814]
1036,1037,32119,30,VIKEN,3003,SARPSBORG,353418,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19090615,19090615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,256.0,256.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573461.0,619950.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578051.69,278163.75,0.0,1,N,0.0,A,Y,,A,"{'x': 619950, 'y': 6573461, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,10300.0,2.0,[0],[3.50160556 3.26976082 3.14737495 ... 4.43163036 3.98859502 3.78419868],[1.06609068 0.82989868 0.74600532 ... 1.831456   1.63269332 1.29582932],0,0,0,"[-3.50160556 -3.26976082 -3.14737495 ... -4.43163036 -3.98859502
 -3.78419868]",0,[1.06609068 0.82989868 0.74600532 ... 1.831456   1.63269332 1.29582932]
1037,1038,32122,30,VIKEN,3003,SARPSBORG,353434,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19130615,19130615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,178.0,178.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573470.0,619933.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578062.18,278147.62,0.0,1,N,0.0,A,Y,,A,"{'x': 619933, 'y': 6573470, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,True,0.0,True,800.0,1.0,[0],[2.43471011 2.27350557 2.18840915 ... 3.08136799 2.77331998 2.63120065],[0.74126617 0.57703892 0.51870683 ... 1.27343425 1.13523208 0.90100633],0,0,0,"[-2.43471011 -2.27350557 -2.18840915 ... -3.08136799 -2.77331998
 -2.63120065]",[-0. -0. -0. ... -0. -0. -0.],[0.74126617 0.57703892 0.51870683 ... 1.27343425 1.13523208 0.90100633]
1038,1039,32123,30,VIKEN,3003,SARPSBORG,353442,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19090615,19090615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,189.0,189.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573517.0,619929.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578109.37,278147.86,0.0,1,N,0.0,A,Y,,A,"{'x': 619929, 'y': 6573517, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,0,24700.0,7.0,[0],[2.58516973 2.4140031  2.32364791 ... 3.2717896  2.94470492 2.79380293],[0.78707476 0.61269863 0.55076174 ... 1.35212962 1.20538687 0.95668649],0,0,0,0,0,[3.37224448 3.02670174 2.87440966 ... 4.62391923 4.15009179 3.75048943]
1039,1040,32124,30,VIKEN,3003,SARPSBORG,353450,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19210615,19210615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,273.0,273.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573486.0,619904.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578080.74,278120.16,0.0,1,N,0.0,A,Y,,A,"{'x': 619904, 'y': 6573486, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,0,35600.0,9.0,[0],[3.73413405 3.48689337 3.35638032 ... 4.72591832 4.25346266 4.03549313],[1.13688576 0.88500913 0.79554474 ... 1.95307612 1.74111437 1.38188049],0,0,0,0,0,[4.87101981 4.37190251 4.15192506 ... 6.67899444 5.99457702 5.41737362]
1040,1041,32125,30,VIKEN,3003,SARPSBORG,353469,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,10101,10101,19340615,19340615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,422.0,422.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573542.0,619886.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578138.15,278107.27,0.0,1,N,0.0,A,Y,,A,"{'x': 619886, 'y': 6573542, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,38700.0,10.0,[0],[5.77217791 5.38999635 5.18825089 ... 7.30526567 6.5749496  6.23801501],[1.75738385 1.3680361  1.22974315 ... 3.01904075 2.6913929  2.13609365],[1.64919369 1.53999896 1.4823574  ... 2.08721876 1.87855703 1.78229   ],"[-4.12298422 -3.84999739 -3.7058935  ... -5.21804691 -4.69639257
 -4.45572501]",[0. 0. 0. ... 0. 0. 0.],0,0,[5.05577122 4.44803401 4.19445795 ... 7.19347828 6.44850696 5.70067366]
1041,1042,32126,30,VIKEN,3003,SARPSBORG,353477,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19300615,19300615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,157.0,157.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573501.0,619883.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578097.57,278100.59,0.0,1,N,0.0,A,Y,,A,"{'x': 619883, 'y': 6573501, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,0,0.0,True,6300.0,1.0,[0],[2.14746903 2.005283   1.93022604 ... 2.71783581 2.44613054 2.3207781 ],[0.65381342 0.5089613  0.45751108 ... 1.12319762 1.0013002  0.79470783],0,0,0,"[-2.14746903 -2.005283   -1.93022604 ... -2.71783581 -2.44613054
 -2.3207781 ]",0,[0.65381342 0.5089613  0.45751108 ... 1.12319762 1.0013002  0.79470783]
1042,1043,32128,30,VIKEN,3003,SARPSBORG,353493,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19240615,19240615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,352.0,352.0,0.0,4,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573506.0,619864.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578104.26,278082.11,0.0,1,N,0.0,A,Y,1,A,"{'x': 619864, 'y': 6573506, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,32300.0,8.0,[0],[4.81470764 4.49592113 4.32764056 ... 6.09349175 5.48431815 5.20327319],[1.46587468 1.14111068 1.02575732 ... 2.518252   2.24495332 1.78176532],[1.37563075 1.28454889 1.23646873 ... 1.74099764 1.56694804 1.48664948],"[-3.43907688 -3.21137223 -3.09117183 ... -4.35249411 -3.91737011
 -3.71662371]",[0. 0. 0. ... 0. 0. 0.],0,0,[4.21713619 3.71020846 3.49869478 ... 6.00024728 5.37884941 4.75506429]
1043,1044,32129,30,VIKEN,3003,SARPSBORG,353507,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19240615,19240615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,160.0,160.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573562.0,619816.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578164.38,278039.32,0.0,1,N,0.0,A,Y,,A,"{'x': 619816, 'y': 6573562, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,True,0.0,0,9000.0,4.0,[0],[2.18850347 2.04360051 1.96710934 ... 2.76976898 2.49287189 2.36512418],[0.66630667 0.51868667 0.46625333 ... 1.14466    1.02043333 0.80989333],[0.62528671 0.58388586 0.56203124 ... 0.79136256 0.71224911 0.67574976],"[-1.56321677 -1.45971465 -1.4050781  ... -1.97840641 -1.78062278
 -1.68937441]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.91688008 1.68645839 1.59031581 ... 2.72738513 2.44493155 2.16139286]
1044,1045,32130,30,VIKEN,3003,SARPSBORG,353515,0,111,Enebolig,TB,Tatt i bruk,10101,10101,18700615,18700615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,147.0,147.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573410.0,620104.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577987.02,278312.6,0.0,1,N,0.0,A,Y,,A,"{'x': 620104, 'y': 6573410, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",0,True,0.0,True,600.0,1.0,[0],[2.01068756 1.87755797 1.80728171 ... 2.54472525 2.29032605 2.17295784],[0.61216925 0.47654338 0.42837025 ... 1.05165638 0.93752312 0.7440895 ],0,0,0,"[-2.01068756 -1.87755797 -1.80728171 ... -2.54472525 -2.29032605
 -2.17295784]",[-0. -0. -0. ... -0. -0. -0.],[0.61216925 0.47654338 0.42837025 ... 1.05165638 0.93752312 0.7440895 ]
1045,1046,32132,30,VIKEN,3003,SARPSBORG,353531,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19210615,19210615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,192.0,192.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573514.0,619841.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578114.3,278059.91,0.0,1,N,0.0,A,Y,,A,"{'x': 619841, 'y': 6573514, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,True,0.0,0,10800.0,4.0,[0],[2.62620417 2.45232061 2.36053121 ... 3.32372277 2.99144627 2.83814901],[0.79956801 0.62242401 0.55950399 ... 1.373592   1.22451999 0.97187199],[0.75034405 0.70066303 0.67443749 ... 0.94963508 0.85469893 0.81089972],"[-1.87586012 -1.75165758 -1.68609372 ... -2.37408769 -2.13674733
 -2.02724929]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.3002561  2.02375007 1.90837897 ... 3.27286215 2.93391786 2.59367143]
1046,1047,32133,30,VIKEN,3003,SARPSBORG,353558,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19310915,19310915,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,230.0,230.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573571.0,619792.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578175.5,278016.22,0.0,1,N,0.0,A,Y,,A,"{'x': 619792, 'y': 6573571, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,21100.0,5.0,[0],[3.14597374 2.93767574 2.82771968 ... 3.9815429  3.58350334 3.399866  ],[0.95781584 0.74561209 0.67023916 ... 1.64544875 1.46687291 1.16422166],[0.89884964 0.83933592 0.80791991 ... 1.13758369 1.0238581  0.97139029],"[-2.2471241  -2.09833981 -2.01979977 ... -2.84395922 -2.55964524
 -2.42847572]",[0. 0. 0. ... 0. 0. 0.],0,0,[2.75551512 2.42428394 2.28607898 ... 3.92061612 3.5145891  3.10700223]
1047,1048,32134,30,VIKEN,3003,SARPSBORG,353566,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19240615,19240615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,236.0,236.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573527.0,619806.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578130.4,278026.21,0.0,1,N,0.0,A,Y,,A,"{'x': 619806, 'y': 6573527, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,21600.0,5.0,[0],[3.22804262 3.01431076 2.90148628 ... 4.08540924 3.67698603 3.48855816],[0.98280234 0.76506284 0.68772366 ... 1.6883735  1.50513916 1.19459266],[0.92229789 0.86123164 0.82899608 ... 1.16725978 1.05056744 0.9967309 ],"[-2.30574473 -2.15307911 -2.0724902  ... -2.91814946 -2.6264186
 -2.49182726]",[0. 0. 0. ... 0. 0. 0.],0,0,[2.82739812 2.48752613 2.34571582 ... 4.02289307 3.60627404 3.18805446]
1048,1049,32135,30,VIKEN,3003,SARPSBORG,353574,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19400615,19400615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,238.0,238.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573578.0,619771.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578184.37,277995.92,0.0,1,N,0.0,A,Y,,A,"{'x': 619771, 'y': 6573578, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,21800.0,6.0,[0],[3.25539891 3.03985576 2.92607515 ... 4.12003135 3.70814693 3.51812221],[0.99113117 0.77154642 0.69355183 ... 1.70268175 1.51789458 1.20471633],[0.93011398 0.86853022 0.83602147 ... 1.17715181 1.05947055 1.00517777],"[-2.32528494 -2.17132554 -2.09005368 ... -2.94287954 -2.64867638
 -2.51294444]",[0. 0. 0. ... 0. 0. 0.],0,0,[2.85135913 2.50860686 2.36559477 ... 4.05698538 3.63683568 3.21507187]
1049,1050,32136,30,VIKEN,3003,SARPSBORG,353582,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19270615,19270615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,189.0,189.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573532.0,619776.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578138.08,277996.77,0.0,1,N,0.0,A,Y,,A,"{'x': 619776, 'y': 6573532, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",True,0,0.0,0,17300.0,4.0,[0],[2.58516973 2.4140031  2.32364791 ... 3.2717896  2.94470492 2.79380293],[0.78707476 0.61269863 0.55076174 ... 1.35212962 1.20538687 0.95668649],[0.73861992 0.68971517 0.6638994  ... 0.93479703 0.84134426 0.79822941],"[-1.8465498  -1.72428793 -1.65974851 ... -2.33699257 -2.10336066
 -1.99557352]",[0. 0. 0. ... 0. 0. 0.],0,0,[2.2643146  1.99212898 1.87856055 ... 3.22172368 2.88807539 2.55314531]
